laua,laua_name,pixel_count,prem_count,ab_rd_count,mway_count,mway_ard_count,2G_prem_out_0,2G_prem_out_1,2G_prem_out_2,2G_prem_out_3,2G_prem_in_0,2G_prem_in_1,2G_prem_in_2,2G_prem_in_3,2G_geo_out_0,2G_geo_out_1,2G_geo_out_2,2G_geo_out_3,2G_abrd_in_0,2G_abrd_in_1,2G_abrd_in_2,2G_abrd_in_3,2G_mway_in_0,2G_mway_in_1,2G_mway_in_2,2G_mway_in_3,2G_mway_ard_in_0,2G_mway_ard_in_1,2G_mway_ard_in_2,2G_mway_ard_in_3,3G_prem_out_0,3G_prem_out_1,3G_prem_out_2,3G_prem_out_3,3G_prem_out_4,3G_prem_in_0,3G_prem_in_1,3G_prem_in_2,3G_prem_in_3,3G_prem_in_4,3G_geo_out_0,3G_geo_out_1,3G_geo_out_2,3G_geo_out_3,3G_geo_out_4,3G_abrd_in_0,3G_abrd_in_1,3G_abrd_in_2,3G_abrd_in_3,3G_abrd_in_4,3G_mway_in_0,3G_mway_in_1,3G_mway_in_2,3G_mway_in_3,3G_mway_in_4,3G_mway_ard_in_0,3G_mway_ard_in_1,3G_mway_ard_in_2,3G_mway_ard_in_3,3G_mway_ard_in_4,4G_prem_out_0,4G_prem_out_1,4G_prem_out_2,4G_prem_out_3,4G_prem_out_4,4G_prem_in_0,4G_prem_in_1,4G_prem_in_2,4G_prem_in_3,4G_prem_in_4,4G_geo_out_0,4G_geo_out_1,4G_geo_out_2,4G_geo_out_3,4G_geo_out_4,4G_abrd_in_0,4G_abrd_in_1,4G_abrd_in_2,4G_abrd_in_3,4G_abrd_in_4,4G_mway_in_0,4G_mway_in_1,4G_mway_in_2,4G_mway_in_3,4G_mway_in_4,4G_mway_ard_in_0,4G_mway_ard_in_1,4G_mway_ard_in_2,4G_mway_ard_in_3,4G_mway_ard_in_4,Voice_prem_out_0,Voice_prem_out_1,Voice_prem_out_2,Voice_prem_out_3,Voice_prem_out_4,Voice_prem_in_0,Voice_prem_in_1,Voice_prem_in_2,Voice_prem_in_3,Voice_prem_in_4,Voice_geo_out_0,Voice_geo_out_1,Voice_geo_out_2,Voice_geo_out_3,Voice_geo_out_4,Voice_abrd_in_0,Voice_abrd_in_1,Voice_abrd_in_2,Vocie_abrd_in_3,Voice_abrd_in_4,Voice_mway_in_0,Voice_mway_in_1,Voice_mway_in_2,Voice_mway_in_3,Voice_mway_in_4,Voice_mway_ard_in_0,Voice_mway_ard_in_1,Voice_mway_ard_in_2,Voice_mway_ard_in_3,Voice_mway_ard_in_4,Data_prem_out_0,Data_prem_out_1,Data_prem_out_2,Data_prem_out_3,Data_prem_out_4,Data_prem_in_0,Data_prem_in_1,Data_prem_in_2,Data_prem_in_3,Data_prem_in_4,Data_geo_out_0,Data_geo_out_1,Data_geo_out_2,Data_geo_out_3,Data_geo_out_4,Data_abrd_in_0,Data_abrd_in_1,Data_abrd_in_2,Data_abrd_in_3,Data_abrd_in_4,Data_mway_in_0,Data_mway_in_1,Data_mway_in_2,Data_mway_in_3,Data_mway_in_4,Data_mway_ard_in_0,Data_mway_ard_in_1,Data_mway_ard_in_2,Data_mway_ard_in_3,Data_mway_ard_in_4
E07000079,Cotswold,116459,47046,4678,0,3309,1.32,2.48,15.90,80.30,11.05,12.85,33.21,42.88,4.86,5.01,20.13,70.00,15.99,14.40,32.45,37.16,,,,,10.46,11.59,33.93,44.03,,0.10,3.93,7.47,88.50,0.78,1.38,19.71,18.71,59.42,0.02,0.43,6.41,10.15,82.98,1.37,2.22,17.39,23.04,55.99,,,,,,0.51,1.08,13.28,20.97,64.17,0.26,0.64,1.63,4.41,93.06,3.20,5.71,10.65,18.94,61.50,1.09,2.12,3.44,6.94,86.41,3.80,4.83,12.05,19.55,59.77,,,,,,1.57,3.19,9.12,18.46,67.65,,0.08,0.72,2.04,97.15,0.59,0.90,7.63,11.16,79.72,0.02,0.26,1.68,4.76,93.28,0.97,1.83,5.82,13.69,77.70,,,,,,0.15,1.14,4.02,10.49,84.20,,,0.08,0.30,99.62,0.22,0.34,1.32,3.48,94.63,0.00,0.04,0.23,1.15,98.58,0.22,0.64,1.54,4.27,93.34,,,,,,,0.48,1.08,2.40,96.04
E07000080,Forest of Dean,52619,41459,2670,174,1478,1.86,3.89,17.46,76.79,17.88,11.76,34.16,36.21,7.65,6.95,16.49,68.91,27.41,19.53,23.24,29.82,,4.64,28.09,67.27,21.58,18.75,22.85,36.83,0.41,0.20,3.64,7.70,88.05,2.63,3.36,18.34,19.36,56.31,0.41,1.80,5.78,13.44,78.57,7.57,5.53,14.47,21.05,51.38,,,,17.30,82.70,4.51,4.97,10.12,19.50,60.90,0.79,1.69,3.67,9.98,83.87,6.91,9.03,13.79,20.20,50.07,2.51,4.51,6.82,11.45,74.72,10.04,13.89,17.65,18.18,40.24,,1.16,5.21,24.05,69.59,6.47,11.72,16.61,20.01,45.19,0.40,0.14,0.30,3.82,95.34,2.04,2.99,5.88,17.31,71.79,0.29,1.11,2.34,8.51,87.75,4.91,6.37,5.61,14.75,68.35,,,,8.04,91.96,3.59,4.17,4.45,13.32,74.47,0.03,0.23,0.12,0.43,99.19,0.76,1.28,2.03,8.40,87.53,0.05,0.39,0.95,2.90,95.71,2.36,4.37,3.76,7.28,82.22,,,,1.14,98.86,3.32,1.17,1.85,4.80,88.86
E07000081,Gloucester,4049,59896,555,19,419,,,1.44,98.56,0.80,4.73,19.76,74.71,,0.02,1.79,98.18,,,18.53,81.47,,,10.56,89.44,,,18.82,81.18,,,,0.04,99.96,,,2.64,5.36,92.00,,,,0.39,99.61,,,2.15,5.40,92.45,,,,,100.00,,,2.61,5.48,91.91,,,,0.18,99.82,,0.22,2.34,13.53,83.92,,,,0.39,99.61,,,0.72,14.06,85.22,,,,5.25,94.75,,,0.95,13.36,85.69,,,,,100.00,,,,0.74,99.26,,,,,100.00,,,,1.98,98.02,,,,,100.00,,,,2.14,97.86,,,,,100.00,,,,,100.00,,,,,100.00,,,,0.36,99.64,,,,,100.00,,,,0.48,99.52
E07000082,Stroud,46059,56943,2099,383,1458,0.61,1.58,5.36,92.45,5.30,9.25,27.38,58.07,3.25,3.85,8.83,84.07,9.28,15.33,24.09,51.30,0.52,7.04,15.87,76.58,3.50,10.36,22.72,63.41,0.00,0.03,1.06,8.55,90.36,0.46,0.72,9.41,16.15,73.26,0.05,0.66,3.26,6.73,89.31,0.24,1.62,8.40,16.76,72.98,,,0.51,1.80,97.69,,1.31,4.07,9.23,85.38,0.14,0.85,0.96,5.92,92.14,1.45,3.71,9.38,25.13,60.33,1.23,2.27,3.07,6.27,87.16,1.56,6.21,13.30,20.81,58.12,,1.30,3.66,13.29,81.74,0.35,2.55,11.04,16.06,70.00,,0.03,0.10,1.12,98.75,0.37,0.41,3.25,5.67,90.30,0.03,0.46,1.06,3.11,95.35,0.24,0.47,3.43,7.37,88.50,,,,1.28,98.72,,0.07,1.44,4.76,93.73,,,0.03,0.35,99.63,0.11,0.28,0.89,1.74,96.98,,0.07,0.35,1.38,98.20,,0.24,1.62,3.21,94.94,,,,,100.00,,,0.83,2.29,96.89
E07000083,Tewkesbury,41444,46599,1904,355,1349,0.14,1.20,9.80,88.86,7.05,8.55,34.30,50.10,1.65,3.08,13.68,81.60,14.01,20.59,25.93,39.47,,4.51,24.23,71.26,10.08,13.48,24.63,51.81,,,1.59,3.21,95.21,0.05,1.15,14.44,17.15,67.21,0.00,0.06,2.88,6.06,91.00,0.11,1.15,14.03,22.53,62.18,,,0.56,9.30,90.14,,0.08,10.02,19.44,70.46,0.05,0.03,0.59,1.99,97.35,1.36,3.02,8.59,27.59,59.43,0.60,1.10,2.29,5.77,90.23,2.47,5.76,14.08,22.94,54.75,,,3.66,13.53,82.81,1.36,2.81,12.12,19.78,63.93,,,0.07,0.53,99.40,0.04,0.22,1.94,8.38,89.42,0.00,0.05,0.75,2.02,97.18,0.11,0.54,2.81,12.58,83.96,,,,2.82,97.18,,0.08,1.35,8.55,90.02,,,0.00,0.03,99.97,0.04,0.02,0.08,1.63,98.23,,0.01,0.13,0.53,99.32,0.05,0.16,0.27,2.43,97.09,,,,0.28,99.72,,,0.15,0.67,99.18
E07000084,Basingstoke and Deane,63373,81328,2292,309,1741,0.12,0.39,5.57,93.92,2.35,2.83,27.44,67.39,1.60,3.38,21.51,73.51,9.92,8.66,29.55,51.87,,9.27,26.23,64.50,1.79,5.22,29.22,63.77,,,1.27,1.40,97.33,0.10,0.27,5.61,6.24,87.78,,0.02,4.83,10.56,84.59,1.28,1.39,14.12,17.21,66.00,,,1.28,16.69,82.03,,0.12,3.83,17.89,78.16,0.09,0.20,0.69,5.23,93.79,1.02,1.34,4.28,24.85,68.51,0.46,1.35,3.04,10.45,84.69,5.31,4.12,12.34,24.07,54.16,,,0.98,36.23,62.79,0.70,0.80,6.24,25.76,66.50,,,0.70,0.56,98.74,0.09,0.24,1.83,5.29,92.55,,0.01,1.55,5.82,92.62,1.10,1.35,8.22,13.86,75.47,,,,12.21,87.79,,0.12,1.52,10.06,88.31,,,,0.27,99.73,0.05,0.12,0.70,1.47,97.66,,,0.01,0.68,99.31,0.57,0.96,3.57,6.27,88.63,,,,2.26,97.74,,0.06,0.23,2.52,97.19
E07000085,East Hampshire,51438,57562,2283,41,1425,0.39,0.83,7.52,91.26,4.55,7.82,24.05,63.58,3.09,4.34,18.82,73.76,10.98,14.80,31.13,43.09,,,12.19,87.81,9.18,14.46,30.81,45.55,,,0.94,2.87,96.19,0.22,0.60,9.75,9.68,79.75,0.01,0.22,4.46,11.59,83.72,0.30,0.30,17.06,16.75,65.59,,,,,100.00,0.14,0.07,15.43,13.38,70.98,0.03,0.26,0.66,2.46,96.59,1.23,2.29,4.63,19.04,72.81,0.39,1.42,2.82,8.73,86.63,2.44,6.73,10.34,27.34,53.15,,,,2.44,97.56,1.11,5.05,10.47,31.62,51.76,,,0.04,0.67,99.30,0.16,0.37,1.77,8.77,88.92,0.01,0.08,0.53,4.45,94.94,0.26,0.22,3.82,18.35,77.35,,,,,100.00,0.14,0.07,4.17,16.25,79.37,,,,0.03,99.97,0.02,0.08,0.44,1.81,97.65,,,0.06,0.31,99.63,0.04,0.09,0.52,6.11,93.24,,,,,100.00,,0.07,0.21,5.95,93.77
E07000086,Eastleigh,7980,60378,736,216,520,,0.00,1.17,98.83,1.80,3.82,21.71,72.66,0.01,0.28,4.53,95.18,1.37,2.32,22.73,73.59,,,18.09,81.91,,0.19,20.41,79.39,,,,0.08,99.92,,0.01,2.12,3.54,94.33,,,0.08,0.96,98.97,,,2.59,5.72,91.68,,,2.78,5.10,92.11,,,1.35,5.01,93.65,,,,0.29,99.71,0.00,0.22,2.69,10.02,87.06,,,0.04,0.72,99.24,,0.27,3.14,9.39,87.20,,,1.40,8.37,90.23,,0.19,2.32,8.68,88.81,,,,,100.00,,,0.01,0.31,99.67,,,,,100.00,,,0.68,3.13,96.19,,,,4.64,95.36,,,0.19,4.43,95.38,,,,,100.00,,,,0.01,99.99,,,,,100.00,,,,0.14,99.86,,,,0.93,99.07,,,,0.39,99.61
E07000087,Fareham,7413,52617,433,146,464,,,2.22,97.78,0.37,1.50,29.89,68.24,,0.01,2.86,97.13,0.23,1.37,17.79,80.62,,,31.48,68.52,0.21,1.28,18.52,79.99,,,,0.01,99.99,,,2.58,6.39,91.03,,,,0.14,99.86,,,,4.16,95.84,,,3.44,22.72,73.84,,,1.08,9.31,89.61,,,,0.10,99.90,0.32,0.56,2.42,20.82,75.87,,,0.03,0.87,99.10,,1.14,1.60,25.32,71.94,,,4.73,37.54,57.73,,1.06,2.77,26.17,70.00,,,,,100.00,,,0.21,2.81,96.98,,,,0.01,99.99,,,,2.08,97.92,,,,10.29,89.71,,,,4.31,95.69,,,,,100.00,,,,0.00,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00
E07000088,Gosport,2534,38633,259,0,93,,,0.04,99.96,,0.09,13.63,86.28,,,0.99,99.01,,,10.41,89.59,,,,,,,8.61,91.39,,,,0.05,99.95,,,0.57,6.59,92.84,,,,1.18,98.82,,,,2.31,97.69,,,,,,,,,,100.00,,,,,100.00,,,0.33,10.14,89.53,,,,,100.00,,,,12.71,87.29,,,,,,,,,4.30,95.70,,,,,100.00,,,,0.73,99.27,,,,,100.00,,,,0.77,99.23,,,,,,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,,,,,,100.00
E07000089,Hart,21531,44111,1349,183,841,0.02,0.10,3.13,96.75,0.98,3.99,26.88,68.15,0.37,1.58,22.42,75.63,8.20,9.02,38.39,44.39,,0.55,45.24,54.21,3.58,5.21,41.12,50.10,,,0.02,0.84,99.14,,0.01,3.60,8.64,87.75,,,0.36,10.74,88.90,,,10.72,28.94,60.34,,,,28.28,71.72,,,6.30,29.82,63.88,,0.00,0.01,1.65,98.33,0.11,0.84,3.84,27.40,67.81,,0.08,0.84,11.34,87.73,0.74,4.15,17.63,30.51,46.97,,,7.11,32.12,60.77,,1.20,14.79,32.16,51.86,,,,0.25,99.75,,0.00,0.98,5.05,93.96,,,0.01,5.45,94.54,,,5.19,26.62,68.19,,,,20.67,79.33,,,2.75,24.22,73.03,,,,0.00,100.00,,,0.00,1.35,98.65,,,,0.14,99.86,,,0.07,10.15,89.78,,,,2.20,97.80,,,0.12,6.45,93.43
E07000090,Havant,5516,57702,521,87,391,,,0.59,99.41,0.35,2.24,28.02,69.39,,0.02,2.40,97.58,0.38,5.38,24.21,70.02,,,44.84,55.16,0.51,6.41,29.95,63.12,,,,0.06,99.94,,,1.92,4.11,93.97,,,,0.64,99.36,,,3.08,5.58,91.35,,,,5.75,94.25,,,3.08,6.66,90.26,,,,,100.00,,,0.91,4.44,94.65,,,0.02,0.24,99.74,,,2.31,5.76,91.93,,,2.30,25.30,72.40,,,3.33,10.49,86.18,,,,,100.00,,,,0.46,99.54,,,,0.07,99.93,,,,0.39,99.61,,,,4.60,95.40,,,,1.28,98.72,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00
E07000091,New Forest,75296,87293,3102,101,1826,0.29,0.54,10.20,88.98,3.11,9.07,30.18,57.64,9.47,8.71,28.60,53.23,20.59,10.46,29.38,39.57,,,41.43,58.57,12.90,6.64,32.40,48.07,,0.01,0.91,2.32,96.77,0.23,0.45,10.22,10.85,78.25,0.22,0.70,10.04,19.14,69.89,2.36,4.39,19.26,19.21,54.77,,,,28.61,71.39,1.36,1.80,13.32,17.23,66.29,0.04,0.15,0.37,2.79,96.65,1.09,2.76,7.67,18.66,69.82,1.79,5.31,5.97,12.47,74.46,6.06,9.22,11.46,19.23,54.04,,,,19.72,80.28,3.76,6.15,8.63,19.45,62.01,,0.01,0.06,0.77,99.16,0.13,0.34,2.31,7.34,89.88,0.17,0.46,1.75,13.08,84.54,1.91,2.58,6.58,17.77,71.17,,,,15.78,84.22,1.31,1.36,4.79,13.77,78.78,,0.00,0.00,0.09,99.91,0.02,0.10,0.22,2.36,97.30,0.03,0.07,0.31,1.85,97.74,0.13,1.04,1.35,3.97,93.51,,,,1.97,98.03,0.11,0.71,0.92,3.14,95.12
E07000092,Rushmoor,3902,42771,480,50,381,,,0.18,99.82,,0.19,15.04,84.77,,0.10,9.84,90.06,,,23.96,76.04,,,11.99,88.01,,,28.34,71.66,,,,,100.00,,,0.69,2.39,96.92,,,,3.22,96.78,,,0.83,9.58,89.59,,,,,100.00,,,0.79,11.55,87.66,,,,0.32,99.68,,0.00,0.66,12.21,87.13,,,0.03,7.95,92.03,,,5.83,21.65,72.52,,,,,100.00,,,7.35,23.09,69.56,,,,,100.00,,,0.04,1.41,98.55,,,,2.55,97.45,,,0.21,8.96,90.83,,,,,100.00,,,0.26,10.77,88.97,,,,,100.00,,,,0.09,99.91,,,,,100.00,,,,0.62,99.38,,,,,100.00,,,,0.79,99.21
E07000093,Test Valley,62748,58877,2763,227,2287,0.66,1.76,10.66,86.92,6.90,7.36,32.19,53.55,4.20,7.12,18.20,70.48,10.97,14.79,31.37,42.88,0.44,3.53,29.49,66.53,6.37,11.43,33.13,49.07,,0.14,2.68,4.18,92.99,0.43,1.06,13.03,13.15,72.33,0.02,0.63,5.39,12.94,81.02,0.76,1.45,14.36,18.17,65.26,,,0.44,13.23,86.33,0.04,0.30,10.34,18.22,71.09,0.02,0.27,0.84,2.90,95.98,1.69,3.66,8.08,15.44,71.13,0.49,2.33,4.20,10.44,82.53,1.66,4.80,9.97,18.80,64.77,,,4.84,31.71,63.45,1.00,2.14,7.71,19.21,69.94,,0.08,0.17,1.61,98.15,0.27,0.69,4.86,8.51,85.67,0.01,0.27,1.56,7.89,90.28,0.15,1.19,5.09,12.45,81.12,,,,11.46,88.54,0.04,0.17,2.27,11.72,85.79,,,0.01,0.64,99.35,0.02,0.25,0.60,2.56,96.57,,,0.19,2.79,97.02,,0.22,0.83,3.73,95.23,,,,1.76,98.24,,,0.18,1.92,97.90
E07000094,Winchester,66123,56493,2838,364,1733,0.41,1.16,4.55,93.88,6.46,7.91,30.99,54.64,4.72,5.32,13.60,76.35,13.46,13.13,28.01,45.40,1.93,9.64,23.62,64.81,5.73,10.54,30.09,53.64,,0.01,0.84,2.20,96.94,0.51,0.85,5.30,8.83,84.51,0.03,0.24,5.18,9.58,84.98,0.71,2.53,10.13,16.61,70.02,,,3.87,13.22,82.91,0.18,1.17,6.41,17.92,74.33,0.15,0.22,0.78,2.54,96.31,1.56,2.81,5.33,16.43,73.86,1.26,1.94,3.39,9.07,84.34,3.15,7.15,10.02,16.74,62.94,,,3.31,17.93,78.75,0.70,4.21,6.60,16.80,71.68,,0.01,0.21,0.79,98.99,0.35,0.54,2.63,4.70,91.78,0.01,0.16,1.51,5.29,93.03,0.46,1.42,5.91,11.41,80.79,,,0.83,14.06,85.11,0.12,0.18,3.77,11.11,84.83,,,,0.06,99.94,0.14,0.14,0.62,1.99,97.11,,0.00,0.03,0.73,99.23,0.11,0.68,1.38,6.60,91.24,,,,1.93,98.07,,0.06,1.33,4.54,94.08
E07000095,Broxbourne,5144,42986,492,18,303,,,0.04,99.96,0.07,1.00,15.71,83.22,0.06,0.45,6.04,93.45,,0.40,24.18,75.41,,,22.22,77.78,,,22.11,77.89,,,,,100.00,,,0.48,2.67,96.85,,,0.08,1.57,98.35,,,2.03,6.50,91.47,,,,16.64,83.36,,,1.65,7.25,91.10,,,,0.06,99.94,,0.00,0.54,15.52,83.94,,0.02,0.14,3.60,96.25,,0.20,3.25,18.30,78.24,,,,5.52,94.48,,,3.96,16.50,79.54,,,,,100.00,,,0.00,1.04,98.96,,,,0.87,99.13,,,0.20,4.47,95.33,,,,,100.00,,,0.33,3.30,96.37,,,,,100.00,,,,0.05,99.95,,,,0.08,99.92,,,,0.41,99.59,,,,,100.00,,,,0.33,99.67
E07000096,Dacorum,21255,68536,1264,51,868,0.10,0.47,2.38,97.05,1.47,2.38,16.05,80.10,2.38,3.95,11.32,82.36,2.67,1.97,19.67,75.68,,,17.66,82.34,0.23,0.58,14.14,85.06,,0.00,0.48,0.91,98.60,0.07,0.24,3.63,7.38,88.68,,0.09,3.88,6.83,89.20,0.24,1.49,2.99,11.30,83.98,,,,1.96,98.04,,0.11,1.94,8.27,89.67,0.00,0.03,0.13,0.68,99.16,0.34,1.14,2.71,12.56,83.24,0.16,0.78,1.73,4.28,93.05,1.81,0.71,3.10,14.30,80.08,,,1.96,11.77,86.27,0.23,,1.62,13.07,85.08,,0.00,0.01,0.21,99.78,0.05,0.16,0.78,3.78,95.23,,0.04,0.42,3.20,96.35,0.24,1.41,0.87,5.87,91.61,,,,1.96,98.04,,0.11,0.23,3.00,96.66,,,,0.01,99.99,0.00,0.01,0.06,0.37,99.54,,,,0.28,99.72,,0.08,1.18,1.11,97.63,,,,,100.00,,,0.11,0.35,99.54
E07000098,Hertsmere,10119,46197,890,307,819,,0.27,1.49,98.24,0.25,4.51,19.33,75.91,,0.11,3.63,96.26,0.22,3.15,20.99,75.64,,0.33,19.85,79.82,,1.96,18.19,79.85,,,,0.01,99.99,,0.01,0.39,3.98,95.63,,,,0.88,99.12,,,1.23,12.16,86.61,,,2.58,17.93,79.49,,,1.82,13.59,84.59,,,,0.22,99.78,0.08,0.06,0.84,20.49,78.53,,,,0.35,99.65,,0.11,,15.55,84.34,,,0.33,17.97,81.70,,,0.12,17.49,82.38,,,,,100.00,,,0.03,1.24,98.73,,,,0.06,99.94,,,,4.85,95.15,,,,7.16,92.84,,,,6.00,94.00,,,,,100.00,,,,0.14,99.86,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00
E07000099,North Hertfordshire,37541,60929,1565,165,963,0.01,0.39,1.76,97.84,1.70,4.08,18.35,75.88,0.63,2.03,11.21,86.13,6.56,9.33,21.51,62.60,,,14.55,85.45,1.77,2.19,23.00,73.03,,,0.20,0.83,98.97,0.01,0.14,2.38,5.47,92.00,,0.04,2.01,5.84,92.11,0.13,0.88,8.92,13.29,76.78,,,1.82,6.06,92.12,,,2.48,11.09,86.44,,,0.10,2.01,97.88,0.19,0.98,4.70,26.98,67.16,0.01,0.12,0.78,4.88,94.20,1.59,3.62,8.02,20.90,65.87,,,4.85,6.67,88.48,0.83,0.83,3.32,19.86,75.15,,,0.01,0.21,99.78,0.01,0.11,0.99,3.48,95.42,,0.03,0.26,2.05,97.66,,0.51,5.60,8.97,84.93,,,1.21,1.21,97.58,,,0.31,4.98,94.71,,,,0.00,100.00,,,0.09,0.56,99.35,,,0.01,0.07,99.93,,0.19,1.53,2.49,95.79,,,,,100.00,,,,0.52,99.48
E07000102,Three Rivers,8878,39441,487,243,643,0.20,0.38,2.81,96.61,1.36,4.08,31.73,62.83,1.05,2.62,8.52,87.80,,3.91,33.49,62.60,,,15.66,84.34,,2.03,27.09,70.88,,,0.27,0.16,99.58,0.08,0.88,0.90,4.17,93.97,,,1.63,3.31,95.06,,,1.03,5.75,93.23,,,,9.05,90.95,,,0.62,7.62,91.76,0.03,0.09,0.09,0.29,99.50,0.49,0.64,1.22,8.80,88.84,0.17,0.45,0.90,4.88,93.61,,,0.21,9.87,89.93,,0.41,1.65,12.79,85.15,,0.15,0.62,12.01,87.22,,,0.03,0.11,99.86,0.08,0.34,0.60,1.22,97.75,,,0.21,2.01,97.78,,,,1.85,98.15,,,,3.72,96.28,,,,2.81,97.19,,,,,100.00,0.02,0.04,0.08,0.32,99.53,,,,0.26,99.74,,,,0.41,99.59,,,,0.41,99.59,,,,0.47,99.53
E07000103,Watford,2138,42374,356,16,370,,,0.01,99.99,,2.18,10.55,87.27,0.09,0.14,1.26,98.51,,2.25,15.72,82.03,,,18.75,81.25,,1.90,15.94,82.17,,,,,100.00,,,0.52,2.26,97.22,,,,0.05,99.95,,,0.28,2.25,97.47,,,,50.00,50.00,,,0.27,4.06,95.67,,,,0.00,100.00,,,0.01,1.40,98.59,,,,1.82,98.18,,,0.28,5.05,94.67,,,,6.25,93.75,,,0.27,5.13,94.60,,,,,100.00,,,,0.03,99.97,,,,0.05,99.95,,,,0.28,99.72,,,,6.25,93.75,,,,0.54,99.46,,,,,100.00,,,,0.00,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00
E07000105,Ashford,58058,58423,2251,285,1866,0.48,1.70,11.64,86.18,6.03,10.64,34.98,48.35,2.43,6.88,20.06,70.63,12.33,14.09,29.35,44.23,1.06,4.95,29.36,64.63,9.00,9.69,27.82,53.49,0.02,0.07,1.85,3.59,94.47,0.48,1.05,11.67,12.79,74.00,0.12,0.61,5.04,12.68,81.55,0.94,3.63,15.55,25.38,54.49,,,2.82,16.51,80.68,0.81,1.72,9.09,20.00,68.38,0.05,0.19,0.48,2.05,97.23,1.09,2.69,7.00,16.94,72.28,0.38,1.20,2.88,8.24,87.30,3.14,5.13,11.26,23.65,56.82,,2.83,2.47,17.17,77.53,2.21,3.40,7.23,21.92,65.24,0.02,0.01,0.26,0.87,98.84,0.43,0.48,2.90,6.87,89.32,0.04,0.41,0.78,4.51,94.26,0.85,2.07,5.29,12.35,79.44,,,0.35,7.71,91.94,0.70,0.92,2.15,10.45,85.78,,0.01,0.01,0.08,99.90,0.05,0.18,0.43,1.91,97.42,0.00,0.06,0.21,0.96,98.77,0.18,0.45,0.72,3.48,95.18,,,,0.35,99.65,0.22,0.54,0.22,1.83,97.20
E07000106,Canterbury,30894,73568,1595,0,1269,0.10,0.49,5.41,94.01,1.58,4.36,29.12,64.94,2.66,7.44,21.44,68.46,3.45,7.03,31.50,58.02,,,,,3.08,5.37,31.15,60.39,,0.05,0.48,1.73,97.74,0.12,0.88,7.67,10.93,80.41,0.01,1.10,5.66,14.06,79.16,,0.56,11.04,17.20,71.20,,,,,,,0.08,8.19,15.79,75.94,0.01,0.15,0.66,2.13,97.05,0.51,1.51,3.52,19.63,74.84,0.27,2.02,6.69,13.07,77.95,0.32,3.53,6.64,20.90,68.62,,,,,,0.32,1.82,4.03,21.06,72.78,,0.01,0.12,0.70,99.17,0.08,0.44,1.61,7.94,89.94,0.00,0.26,2.29,10.31,87.14,,,2.57,13.73,83.70,,,,,,,,1.34,9.77,88.88,,,0.05,0.37,99.57,0.01,0.13,0.50,1.88,97.48,,0.01,0.84,2.89,96.25,,,0.44,5.02,94.55,,,,,,,,,2.77,97.23
E07000107,Dartford,7289,49079,1012,52,728,,0.03,2.15,97.82,1.10,4.93,22.31,71.65,0.15,0.90,5.58,93.38,0.30,7.24,29.56,62.90,,,9.63,90.37,0.14,3.86,25.54,70.46,,,0.01,0.46,99.53,,0.02,1.25,10.27,88.47,,,0.22,2.22,97.56,,,1.19,12.34,86.47,,,,5.78,94.22,,,1.38,14.00,84.62,,,0.00,0.08,99.91,,0.10,0.77,9.53,89.60,,,0.14,0.87,98.99,,,3.56,13.23,83.21,,,3.85,5.78,90.37,,,3.98,12.35,83.66,,,,0.05,99.95,,,0.09,2.42,97.50,,,,0.46,99.54,,,,3.65,96.35,,,,5.78,94.22,,,,4.53,95.47,,,,,100.00,,,,0.05,99.95,,,,,100.00,,,,0.30,99.70,,,,1.93,98.07,,,,0.41,99.59
E07000108,Dover,31517,55445,1264,0,1084,0.06,0.75,7.38,91.82,2.31,6.64,27.67,63.38,0.23,1.64,13.53,84.60,0.47,5.51,27.98,66.05,,,,,0.18,4.86,27.38,67.58,,,0.51,5.37,94.11,0.05,0.63,11.85,13.07,74.39,,0.03,2.23,8.31,89.43,,,7.80,17.24,74.96,,,,,,,,6.98,16.89,76.13,,0.05,0.27,0.86,98.82,0.41,1.23,4.89,15.14,78.33,0.03,0.13,0.56,2.98,96.29,,0.86,3.30,13.42,82.42,,,,,,,0.55,2.29,12.71,84.46,,,0.01,0.26,99.74,0.04,0.28,2.37,9.04,88.27,,0.00,0.19,1.28,98.53,,,1.41,5.84,92.75,,,,,,,,1.47,4.88,93.65,,,,0.05,99.95,,,0.26,0.80,98.94,,0.00,,0.19,99.80,,,,1.18,98.82,,,,,,,,,1.28,98.72
